"","date","county","state","cases","deaths","cs","casemax","deathmax","n","firstday","chard","hard","ndate","CasePctIncrease","dcases"
"18075",2020-04-05,"Monroe","Pennsylvania",528,11,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18357,8.33333333333333,-17.4342146972677
"18076",2020-04-06,"Monroe","Pennsylvania",572,11,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18358,7.69230769230769,8.41765771265817
"18077",2020-04-07,"Monroe","Pennsylvania",610,12,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18359,6.22950819672131,7.34283325647558
"18078",2020-04-08,"Monroe","Pennsylvania",671,17,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18360,9.09090909090909,-3.78992103400789
"18079",2020-04-09,"Monroe","Pennsylvania",716,19,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18361,6.28491620111732,-13.8085553587638
"18080",2020-04-10,"Monroe","Pennsylvania",752,19,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18362,4.78723404255319,-12.9728706967349
"18081",2020-04-11,"Monroe","Pennsylvania",774,22,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18363,2.84237726098191,-2.71471782689209
"18082",2020-04-12,"Monroe","Pennsylvania",795,23,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18364,2.64150943396226,4.18452223952449
"18083",2020-04-13,"Monroe","Pennsylvania",816,24,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18365,2.57352941176471,2.80042725942097
"18084",2020-04-14,"Monroe","Pennsylvania",847,27,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18366,3.65997638724911,0.989956000943632
"18085",2020-04-15,"Monroe","Pennsylvania",872,28,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18367,2.86697247706422,0.254938147374287
"18086",2020-04-16,"Monroe","Pennsylvania",898,29,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18368,2.89532293986637,-1.31550676265054
"18087",2020-04-17,"Monroe","Pennsylvania",929,29,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18369,3.33692142088267,-7.13408887377614
"18088",2020-04-18,"Monroe","Pennsylvania",943,34,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18370,1.48462354188759,-6.27762473419007
"18089",2020-04-19,"Monroe","Pennsylvania",963,38,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18371,2.07684319833853,1.54784171933339
"18090",2020-04-20,"Monroe","Pennsylvania",970,39,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18372,0.721649484536082,5.71308309820755
"18091",2020-04-21,"Monroe","Pennsylvania",995,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18373,2.51256281407035,-1.45229467753531
"18092",2020-04-22,"Monroe","Pennsylvania",1015,48,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18374,1.97044334975369,-6.29227017205853
"18093",2020-04-23,"Monroe","Pennsylvania",1024,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18375,0.87890625,-0.710879015761699
"18094",2020-04-24,"Monroe","Pennsylvania",1037,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18376,1.25361620057859,2.06142764515112
"18095",2020-04-25,"Monroe","Pennsylvania",1054,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18377,1.61290322580645,1.50698325636818
"18096",2020-04-26,"Monroe","Pennsylvania",1065,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18378,1.03286384976526,-0.350795697771897
"18097",2020-04-27,"Monroe","Pennsylvania",1083,46,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18379,1.66204986149584,-0.970826178618673
"18098",2020-04-28,"Monroe","Pennsylvania",1097,48,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18380,1.27620783956244,0.352444146799349
"18099",2020-04-29,"Monroe","Pennsylvania",1111,54,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18381,1.26012601260126,2.30396765388287
"18100",2020-04-30,"Monroe","Pennsylvania",1127,54,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18382,1.41969831410825,2.86314438506109
"18101",2020-05-01,"Monroe","Pennsylvania",1147,54,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18383,1.743679163034,-3.1532566297891
"18102",2020-05-02,"Monroe","Pennsylvania",1165,55,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18384,1.5450643776824,-9.01480801605639
"18103",2020-05-03,"Monroe","Pennsylvania",1172,55,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18385,0.597269624573379,-2.80785142900652
"18104",2020-05-04,"Monroe","Pennsylvania",1173,55,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18386,0.0852514919011083,2.44168008297381
"18105",2020-05-05,"Monroe","Pennsylvania",1186,60,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18387,1.09612141652614,0.0439946902523126
"18106",2020-05-06,"Monroe","Pennsylvania",1190,60,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18388,0.336134453781513,-3.66476638841643
"18107",2020-05-07,"Monroe","Pennsylvania",1194,63,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18389,0.33500837520938,0.0825530154568088
"18108",2020-05-08,"Monroe","Pennsylvania",1198,63,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18390,0.333889816360601,5.21725678200767
"18109",2020-05-09,"Monroe","Pennsylvania",1206,63,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18391,0.66334991708126,2.12341578016667
"18110",2020-05-10,"Monroe","Pennsylvania",1218,64,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18392,0.985221674876847,-3.9790468327821
"18111",2020-05-11,"Monroe","Pennsylvania",1224,64,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18393,0.490196078431373,-4.16817994184073
"18112",2020-05-12,"Monroe","Pennsylvania",1229,64,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18394,0.406834825061025,1.01686843945267
"18113",2020-05-13,"Monroe","Pennsylvania",1228,65,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18395,-0.0814332247557003,2.11499918256215
"18114",2020-05-14,"Monroe","Pennsylvania",1240,69,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18396,0.967741935483871,0.270528127459934
"18115",2020-05-15,"Monroe","Pennsylvania",1242,70,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18397,0.161030595813205,-1.2325322213854
"18116",2020-05-16,"Monroe","Pennsylvania",1248,70,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18398,0.480769230769231,-0.254485199477494
"18117",2020-05-17,"Monroe","Pennsylvania",1254,70,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18399,0.478468899521531,1.37046175916984
"18118",2020-05-18,"Monroe","Pennsylvania",1259,88,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18400,0.39714058776807,2.22269550363989
"18119",2020-05-19,"Monroe","Pennsylvania",1267,89,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18401,0.631412786108919,2.7168103170297
"18120",2020-05-20,"Monroe","Pennsylvania",1278,93,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18402,0.860719874804382,-0.0703991237455988
"18121",2020-05-21,"Monroe","Pennsylvania",1291,95,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18403,1.00697134004648,-3.62316504439856
"18122",2020-05-22,"Monroe","Pennsylvania",1295,97,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18404,0.308880308880309,-2.50251434755675
"18123",2020-05-23,"Monroe","Pennsylvania",1302,99,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18405,0.537634408602151,-2.31750963645267
"18124",2020-05-24,"Monroe","Pennsylvania",1304,99,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18406,0.153374233128834,-1.95063805134671
"18125",2020-05-25,"Monroe","Pennsylvania",1305,99,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18407,0.0766283524904215,0.770690145135062
"18126",2020-05-26,"Monroe","Pennsylvania",1305,99,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18408,0,1.2924892273945
"18127",2020-05-27,"Monroe","Pennsylvania",1310,100,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18409,0.381679389312977,0.60546875713548
"18128",2020-05-28,"Monroe","Pennsylvania",1311,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18410,0.07627765064836,-0.112166438355543
"18129",2020-05-29,"Monroe","Pennsylvania",1315,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18411,0.304182509505703,-0.672921093495969
"18130",2020-05-30,"Monroe","Pennsylvania",1318,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18412,0.227617602427921,-0.771638428164396
"18131",2020-05-31,"Monroe","Pennsylvania",1319,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18413,0.0758150113722517,-0.134026058135878
"18132",2020-06-01,"Monroe","Pennsylvania",1320,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18414,0.0757575757575758,1.20905162069314
"18133",2020-06-02,"Monroe","Pennsylvania",1325,101,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18415,0.377358490566038,1.43445377306201
"18134",2020-06-03,"Monroe","Pennsylvania",1326,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18416,0.0754147812971342,0.205800616066672
"18135",2020-06-04,"Monroe","Pennsylvania",1333,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18417,0.525131282820705,-0.990146797936313
"18136",2020-06-05,"Monroe","Pennsylvania",1335,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18418,0.149812734082397,-1.3646797849967
"18137",2020-06-06,"Monroe","Pennsylvania",1338,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18419,0.224215246636771,-0.732621022596939
"18138",2020-06-07,"Monroe","Pennsylvania",1338,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18420,0,0.302498127830308
"18139",2020-06-08,"Monroe","Pennsylvania",1341,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18421,0.223713646532438,0.215310250875839
"18140",2020-06-09,"Monroe","Pennsylvania",1342,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18422,0.0745156482861401,-0.223105669145395
"18141",2020-06-10,"Monroe","Pennsylvania",1344,102,"Monroe   Pennsylvania",1344,102,94,2020-03-09,2020-03-23,2020-04-01,18423,0.148809523809524,1.28369676749075
"18142",2020-03-12,"Montgomery","Pennsylvania",13,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18333,NA,-0.208454708472459
"18143",2020-03-13,"Montgomery","Pennsylvania",18,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18334,27.7777777777778,-0.151311087721785
"18144",2020-03-14,"Montgomery","Pennsylvania",20,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18335,10,0.164435720174732
"18145",2020-03-15,"Montgomery","Pennsylvania",24,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18336,16.6666666666667,0.484620268469921
"18146",2020-03-16,"Montgomery","Pennsylvania",30,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18337,20,0.71532768147589
"18147",2020-03-17,"Montgomery","Pennsylvania",32,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18338,6.25,1.17939424977639
"18148",2020-03-18,"Montgomery","Pennsylvania",42,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18339,23.8095238095238,2.29357113964307
"18149",2020-03-19,"Montgomery","Pennsylvania",47,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18340,10.6382978723404,4.75199802435908
"18150",2020-03-20,"Montgomery","Pennsylvania",59,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18341,20.3389830508475,5.76142210656184
"18151",2020-03-21,"Montgomery","Pennsylvania",77,0,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18342,23.3766233766234,1.83445091560561
"18152",2020-03-22,"Montgomery","Pennsylvania",110,1,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18343,30,-0.437860854277722
"18153",2020-03-23,"Montgomery","Pennsylvania",129,2,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18344,14.7286821705426,6.54465321828934
"18154",2020-03-24,"Montgomery","Pennsylvania",144,2,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18345,10.4166666666667,23.7911048604524
"18155",2020-03-25,"Montgomery","Pennsylvania",172,2,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18346,16.2790697674419,24.4154427079112
"18156",2020-03-26,"Montgomery","Pennsylvania",282,2,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18347,39.0070921985816,5.17418343607289
"18157",2020-03-27,"Montgomery","Pennsylvania",374,4,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18348,24.5989304812834,-10.290104915355
"18158",2020-03-28,"Montgomery","Pennsylvania",411,5,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18349,9.00243309002433,-13.6753828815848
"18159",2020-03-29,"Montgomery","Pennsylvania",488,5,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18350,15.7786885245902,-6.25715418924296
"18160",2020-03-30,"Montgomery","Pennsylvania",540,5,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18351,9.62962962962963,2.38703797025589
"18161",2020-03-31,"Montgomery","Pennsylvania",570,6,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18352,5.26315789473684,16.3176058834489
"18162",2020-04-01,"Montgomery","Pennsylvania",649,8,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18353,12.1725731895223,26.4393458707407
"18163",2020-04-02,"Montgomery","Pennsylvania",735,9,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18354,11.7006802721088,19.5966419659987
"18164",2020-04-03,"Montgomery","Pennsylvania",875,11,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18355,16,6.51583710166547
"18165",2020-04-04,"Montgomery","Pennsylvania",982,17,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18356,10.8961303462322,0.415544561823365
"18166",2020-04-05,"Montgomery","Pennsylvania",1111,22,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18357,11.6111611161116,3.78803469811246
"18167",2020-04-06,"Montgomery","Pennsylvania",1230,22,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18358,9.67479674796748,13.0433287250657
"18168",2020-04-07,"Montgomery","Pennsylvania",1359,30,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18359,9.49227373068433,19.5517708749669
"18169",2020-04-08,"Montgomery","Pennsylvania",1521,37,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18360,10.6508875739645,18.2736841655666
"18170",2020-04-09,"Montgomery","Pennsylvania",1693,37,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18361,10.1594802126403,2.05539922217161
"18171",2020-04-10,"Montgomery","Pennsylvania",1889,62,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18362,10.3758602435151,-19.0816963854358
"18172",2020-04-11,"Montgomery","Pennsylvania",2053,68,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18363,7.98830979055041,-27.9625457127797
"18173",2020-04-12,"Montgomery","Pennsylvania",2164,68,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18364,5.12939001848429,-25.592305455896
"18174",2020-04-13,"Montgomery","Pennsylvania",2285,91,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18365,5.29540481400438,-12.9761323108206
"18175",2020-04-14,"Montgomery","Pennsylvania",2354,109,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18366,2.93118096856415,0.146305436491968
"18176",2020-04-15,"Montgomery","Pennsylvania",2475,120,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18367,4.88888888888889,6.77726068224365
"18177",2020-04-16,"Montgomery","Pennsylvania",2544,128,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18368,2.7122641509434,9.65865460859061
"18178",2020-04-17,"Montgomery","Pennsylvania",2684,135,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18369,5.21609538002981,8.02465420180523
"18179",2020-04-18,"Montgomery","Pennsylvania",2781,147,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18370,3.48795397339087,4.71756353597545
"18180",2020-04-19,"Montgomery","Pennsylvania",2913,164,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18371,4.53141091658084,3.34551969891681
"18181",2020-04-20,"Montgomery","Pennsylvania",3040,184,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18372,4.17763157894737,0.45825624698494
"18182",2020-04-21,"Montgomery","Pennsylvania",3154,223,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18373,3.6144578313253,-3.3172038282949
"18183",2020-04-22,"Montgomery","Pennsylvania",3294,230,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18374,4.2501517911354,-3.90357109175315
"18184",2020-04-23,"Montgomery","Pennsylvania",3395,204,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18375,2.97496318114875,-6.79922693286854
"18185",2020-04-24,"Montgomery","Pennsylvania",3525,208,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18376,3.68794326241135,-7.01616648807108
"18186",2020-04-25,"Montgomery","Pennsylvania",3627,214,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18377,2.81224152191894,5.93199649568785
"18187",2020-04-26,"Montgomery","Pennsylvania",3733,217,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18378,2.83953924457541,21.744854421667
"18188",2020-04-27,"Montgomery","Pennsylvania",3817,232,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18379,2.20068116321719,22.1562939360583
"18189",2020-04-28,"Montgomery","Pennsylvania",4043,249,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18380,5.58990848379916,-0.799390718205371
"18190",2020-04-29,"Montgomery","Pennsylvania",4177,329,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18381,3.20804405075413,-23.4067195193483
"18191",2020-04-30,"Montgomery","Pennsylvania",4307,351,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18382,3.01834223357325,-27.9454389760464
"18192",2020-05-01,"Montgomery","Pennsylvania",4406,362,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18383,2.24693599636859,-20.4107756187509
"18193",2020-05-02,"Montgomery","Pennsylvania",4487,369,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18384,1.80521506574549,-9.57302204927567
"18194",2020-05-03,"Montgomery","Pennsylvania",4552,381,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18385,1.42794376098418,-0.478675315168056
"18195",2020-05-04,"Montgomery","Pennsylvania",4645,382,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18386,2.0021528525296,10.5960601378388
"18196",2020-05-05,"Montgomery","Pennsylvania",4687,443,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18387,0.89609558352891,15.1075892488105
"18197",2020-05-06,"Montgomery","Pennsylvania",4827,471,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18388,2.90035218562254,9.90336415817069
"18198",2020-05-07,"Montgomery","Pennsylvania",4915,506,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18389,1.79043743641913,0.374432067277479
"18199",2020-05-08,"Montgomery","Pennsylvania",5037,515,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18390,2.42207663291642,-4.58472120688564
"18200",2020-05-09,"Montgomery","Pennsylvania",5116,523,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18391,1.54417513682564,-3.49038596965754
"18201",2020-05-10,"Montgomery","Pennsylvania",5260,525,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18392,2.73764258555133,-3.75333834336069
"18202",2020-05-11,"Montgomery","Pennsylvania",5292,525,"Montgomery   Pennsylvania",7709,762,96,2020-03-07,2020-03-23,2020-04-01,18393,0.604686318972033,-3.92924264447452
